id,county,fvo,type,name,status,review_class,verification,species_scope,source_status
J-STRUCT:44e5c575b4237d5df8dc7bf6,Jämtland,Bruksvallarnas kfo,Vattendrag,Ljusnan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:3ed9924478501c20301f938d,Jämtland,Bruksvallarnas kfo,Sjö,Ljusnetjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:5e8966fff89aba59130b8504,Jämtland,Bruksvallarnas kfo,Sjö,Långtjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:e6931ea4c97b66c86db123b0,Jämtland,Bruksvallarnas kfo,Sjö,Långtjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6ba79c505b01e4b79ee57ef3,Jämtland,Bruksvallarnas kfo,Sjö,Messlingtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b29bd66405c9daae4c2a3c53,Jämtland,Bruksvallarnas kfo,Sjö,Messmörtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:fda1e4dad69fde83b479f626,Jämtland,Bruksvallarnas kfo,Vattendrag,Orman,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6ae7965b0d2fb02fc7ae84ef,Jämtland,Bruksvallarnas kfo,Vattendrag,Storbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:cadb4f769e003156b9cfb064,Jämtland,Bruksvallarnas kfo,Sjö,Storbäcktjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:7f31550ae7afe39eab883004,Jämtland,Bruksvallarnas kfo,Sjö,Storstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:0faf3fade86eaa25c653c13c,Jämtland,Bruksvallarnas kfo,Vattendrag,Sveån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:e8eeed7e4da8197feb34f660,Jämtland,Bruksvallarnas kfo,Sjö,Torrbergstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:8b32526dcd9efdeeb22b0433,Jämtland,Bruksvallarnas kfo,Sjö,Tubbåstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:a69d16f518df0a86117eaf5f,Jämtland,Bruksvallarnas kfo,Vattendrag,Tvärån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:d1a5c772e57f43ba9629434a,Jämtland,Byvattnets kfo,Sjö,Abborrtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:e00aad43dfcb1b1311c629a5,Jämtland,Byvattnets kfo,Sjö,Björnhålet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:3cddd56309fa7d33c982a286,Jämtland,Byvattnets kfo,Sjö,Byvatten-Långtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6685fbaf59cf51fed5ae2f23,Jämtland,Byvattnets kfo,Vattendrag,Byvattenån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:3209e954f5d6792f4acb31c6,Jämtland,Byvattnets kfo,Vattendrag,Fisktjärnbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:800a4abd86b63b6ad8cff973,Jämtland,Byvattnets kfo,Sjö,Fisktjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:9a29d52b2ce488522aa8ea74,Jämtland,Byvattnets kfo,Sjö,Gammbåttjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:d56c33210302353adfe5f80d,Jämtland,Byvattnets kfo,Sjö,Gåstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:afdabaf541f781548adca10c,Jämtland,Byvattnets kfo,Sjö,Hemtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:bad56586c5c92c1a18273cfe,Jämtland,Byvattnets kfo,Vattendrag,Hemvattenbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:8187ba28bcba7e8ee650d035,Jämtland,Byvattnets kfo,Sjö,Hemvattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:22513c159737780b2b7a49ad,Jämtland,Byvattnets kfo,Sjö,Herr-Olatjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:869c22c000550abdfd29c7de,Jämtland,Byvattnets kfo,Sjö,Holmvattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:46b54dc802919cb3629a8523,Jämtland,Byvattnets kfo,Sjö,Lassetjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:db29ccb48cae7df6ee5ced98,Jämtland,Byvattnets kfo,Sjö,Lertjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:f639c3d16adc0abd02cdcb94,Jämtland,Byvattnets kfo,Vattendrag,Lill-Byvattenbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:01504253021e37a69e809e7f,Jämtland,Byvattnets kfo,Sjö,Lill-Herr-Olatjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:069e696f76a5eb3856b8b7f2,Jämtland,Byvattnets kfo,Sjö,Lill-Örevattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:9e7ec7d0cef3af9726b2dd37,Jämtland,Byvattnets kfo,Vattendrag,Linjebäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:5c8cd71c36fbba1fa2811df4,Jämtland,Byvattnets kfo,Sjö,Ländstadtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:48a5401058607f1217ee67d6,Jämtland,Byvattnets kfo,Sjö,Millestvattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6a37276fb53742949323f697,Jämtland,Byvattnets kfo,Sjö,Nedre Stor-Byvattenflyn,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:22afcbf62302b49cfafc5881,Jämtland,Byvattnets kfo,Sjö,Nytjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:1ce1a162fe4dfd4f58538dab,Jämtland,Byvattnets kfo,Sjö,Nörder-Rörtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:65fd100ed9106286a335cc19,Jämtland,Byvattnets kfo,Sjö,Stor-Byvattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:1171c35a24fd2b95f601ec70,Jämtland,Byvattnets kfo,Sjö,Stor-Ringsjön,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:a21ac71e428a220eb13e1ea8,Jämtland,Byvattnets kfo,Sjö,Stor-Örevattnet,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:13c46c2837fc88a8e7d9f673,Jämtland,Byvattnets kfo,Sjö,Storbergstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:ac9fc7b3dd6aa3600fbad116,Jämtland,Byvattnets kfo,Sjö,Stortjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:21704ee0d025fa052333bd3b,Jämtland,Byvattnets kfo,Vattendrag,Svanavattenån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:333f53454db38086fd0fc2bd,Jämtland,Byvattnets kfo,Sjö,Svaningstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6ea2cba63c73eb93c9f54361,Jämtland,Byvattnets kfo,Sjö,Svarttjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:fbadbe024dc1cd6ba9bd514e,Jämtland,Byvattnets kfo,Sjö,Svarttjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:6ed0bd58178d34813c3e0966,Jämtland,Byvattnets kfo,Sjö,Sönner-Rörtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:fc7113abfc80dace4cbd9b5f,Jämtland,Byvattnets kfo,Sjö,Tjuvtjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:a4523a656c6fb61622ca313b,Jämtland,Byvattnets kfo,Sjö,Ytter-Älgflyn,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:3a06225325ce9daa403aeb8e,Jämtland,Byvattnets kfo,Sjö,Över-Älgflyn,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:d3c0e8e4b021583a8b93e42f,Jämtland,Byvattnets kfo,Sjö,Övre-Stor Byvattenflyn,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:4f8cadd7899840f8f220bc51,Jämtland,Börtnan Västra kfo,Vattendrag,Aloppan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:f25bf0370999ef4ba1e2c11a,Jämtland,Börtnan Västra kfo,Vattendrag,Arån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:16f85972da3560f177cdbc58,Jämtland,Börtnan Västra kfo,Sjö,Brötedan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:00f5a39d154c058d709a6071,Jämtland,Börtnan Västra kfo,Sjö,Båthustjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:a94abc2a1c5a18d7b6a04a9d,Jämtland,Börtnan Västra kfo,Sjö,Fisktjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:44f5bfce3bf7f831a41fb0be,Jämtland,Börtnan Västra kfo,Sjö,Flåsjön,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:5c3be8244441e26019e68fcf,Jämtland,Börtnan Västra kfo,Sjö,Grönavan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:15c4bec0f6448e99aad9c098,Jämtland,Börtnan Västra kfo,Sjö,Gäddtjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:34408ad062704f3eb7d1ed10,Jämtland,Börtnan Västra kfo,Sjö,Gäddtjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:e2b968dd9f0a863e59427eb8,Jämtland,Börtnan Västra kfo,Sjö,Lilltjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:fd34404be38739eb8c07a00a,Jämtland,Börtnan Västra kfo,Vattendrag,Ljungan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:51c6a6f5d8e5c3e9dca652c7,Jämtland,Börtnan Västra kfo,Sjö,Långavan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:c6d818a5867252f2adeb34c8,Jämtland,Börtnan Västra kfo,Sjö,Långtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:e2c745f0eee392c07ba38d4c,Jämtland,Börtnan Västra kfo,Sjö,Mellantjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:0b07addb31dd9f2b44c14f73,Jämtland,Börtnan Västra kfo,Vattendrag,Mjöingsbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:58e3d4a2a6a8e6e0e12f2ecc,Jämtland,Börtnan Västra kfo,Vattendrag,Mjöingsbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b039fdff55209532d69f0c29,Jämtland,Börtnan Västra kfo,Sjö,Neder-Råbergstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b545132b9b22e41e9575dea4,Jämtland,Börtnan Västra kfo,Sjö,Nils-Hanstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:ade8fb759c08894a7dbce91c,Jämtland,Börtnan Västra kfo,Sjö,Nordtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:210347c4a19e6546b1b6d716,Jämtland,Börtnan Västra kfo,Sjö,Näckrostjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b0569dfe32e41d120050af0d,Jämtland,Börtnan Västra kfo,Sjö,Per-Karlstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:1681cef567e4d97dcf3be3b6,Jämtland,Börtnan Västra kfo,Sjö,Piprörloken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:51eecc5932530e778268ab70,Jämtland,Börtnan Västra kfo,Sjö,Siktjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:666ea9a7167660ac6bac0ef4,Jämtland,Börtnan Västra kfo,Sjö,Siktjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:8fe8a423c86a1351c8980e9e,Jämtland,Börtnan Västra kfo,Sjö,Siltjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:ae6e648fa6f398301c0e1b78,Jämtland,Börtnan Västra kfo,Sjö,Siltjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b4ed473cdebe8175180977aa,Jämtland,Börtnan Västra kfo,Sjö,Siltjärnarna,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b65f5cbef119eb8e6c632222,Jämtland,Börtnan Västra kfo,Sjö,Skäftestjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:b1415966fe4f4ebe3e1ba529,Jämtland,Börtnan Västra kfo,Vattendrag,Stavbrännbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:03fcf97de490121c81b24b74,Jämtland,Börtnan Västra kfo,Sjö,Stentjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:bc55c883cecf2a76d1fbf97d,Jämtland,Börtnan Västra kfo,Sjö,Storavan,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:ab2708a8f0f672d70284baed,Jämtland,Börtnan Västra kfo,Sjö,Storsjön,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:43c6f679eaea9ee6b848be82,Jämtland,Börtnan Västra kfo,Sjö,Stortjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:c72aaf4506facdab18e9728e,Jämtland,Börtnan Västra kfo,Sjö,Storöringtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:243fe3b3bf9cec64ea9a998e,Jämtland,Börtnan Västra kfo,Sjö,Styggtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:4e175a3297c64ae5f5483e15,Jämtland,Börtnan Västra kfo,Sjö,Sven-Erstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:2e804aee2a9874f6873c2f0c,Jämtland,Börtnan Västra kfo,Sjö,Ytterst-Bodsjön,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:a9c0f2697f1b969205513269,Jämtland,Börtnan Västra kfo,Sjö,Älgtjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:651ec6bea429b822b9e42383,Jämtland,Börtnan Västra kfo,Sjö,Öster-Mjöingen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:d887e25e5518a80b30f7cdf2,Jämtland,Börtnan Västra kfo,Sjö,Över-Råbergstjärnen,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:40abd8d27c05297a72306cb9,Jämtland,Dunnervattnets samff,Vattendrag,Klumpsjöbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
J-STRUCT:84954df927540580be19f78a,Jämtland,Dunnervattnets samff,Vattendrag,Nyvattenbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,modeled_water_type_jamtland,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
